Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:36:33.095,6436238,15796595,5,43,17,1,155,43,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.935,6436097,16291173,8,68,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.955,6436097,16291561,9,52,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.975,6436226,16169103,8,54,16,3,155,51,9,108,48,4,75,47,1,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.995,6436096,829019519,6,40,13,2,11,35,9,117,33,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.015,6436098,829019706,15,46,11,3,225,42,9,11,40,3,242,39,2,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.075,6436097,829019783,21,57,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.125,6436098,16291547,8,48,9,1,11,46,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.125,6436096,828964574,1,32,9,2,389,30,5,31,29,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.145,6436097,16169110,8,41,16,2,394,29,0,221,29,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.165,6436096,16169097,16,59,20,1,389,52,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.165,6436097,16169111,8,29,10,1,389,27,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.205,6436238,16169112,8,74,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.205,6436096,16291576,9,58,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.265,6436098,16169074,22,46,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.285,6436238,16169104,8,54,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.295,6436098,16168748,8,33,15,1,225,29,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.395,6436238,829019821,3,42,9,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.135,6436098,15941515,9,55,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.135,6436098,829019789,2,54,17,1,387,50,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.135,6436096,15797239,8,56,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.155,6436098,15941489,10,61,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:33.175,6436096,15886005,9,54,15,2,389,52,15,11,47,0,,,,,,,,,,,,,,,,,,,
