Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:47:32.458,6436098,829020609,16,41,15,2,11,37,8,225,34,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.568,6436098,15798103,8,42,13,3,11,40,12,117,40,6,387,39,8,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.578,6436238,15887907,8,35,20,2,155,25,4,108,21,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.608,6436238,15887894,8,39,21,2,108,36,12,155,33,14,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.658,6436098,15798108,8,29,6,1,441,25,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.678,6436097,15887774,8,65,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.698,6436096,15818787,10,74,20,1,389,70,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.788,6436098,15887860,8,56,17,2,387,52,8,388,51,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.838,6436097,15887221,8,52,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.838,6436098,15942400,5,68,18,1,388,62,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.838,6436238,16292438,8,49,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.868,6436098,16169953,18,73,17,1,387,69,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.958,6436238,15942125,10,62,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.958,6436238,829020440,23,65,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.018,6436238,15887689,8,50,22,1,155,41,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.038,6436096,15942286,8,49,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.908,6436098,829020478,13,37,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.948,6436096,829020568,19,47,14,2,389,44,7,442,41,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:32.968,6436097,16169965,9,32,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.028,6436238,16292392,9,36,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.028,6436098,16292430,8,63,13,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.068,6436097,16292393,8,47,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.068,6436097,16169959,8,59,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.148,6436096,829020610,20,55,15,1,98,51,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.188,6436098,16288084,8,62,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.218,6436096,829020610,20,56,15,2,98,53,7,11,51,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.318,6436098,16169577,8,35,15,1,225,32,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.388,6436097,16292423,8,56,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.148,6436097,15887908,8,57,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.168,6436238,15887896,8,40,22,1,253,37,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.208,6436238,15798096,8,53,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.268,6436096,15887861,8,55,16,2,11,56,18,389,49,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.408,6436096,828964597,12,65,23,1,389,56,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.428,6436098,829020612,17,43,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.428,6436098,829020611,24,55,6,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.448,6436238,15798098,8,46,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.528,6436097,15942342,11,61,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.528,6436098,15884458,9,62,11,1,387,62,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.568,6436098,15798099,8,42,21,1,225,31,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.388,6436136,829020432,25,40,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.388,6436238,16292417,10,45,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.538,6436097,16292307,8,26,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.538,6436098,16292431,8,55,16,2,225,50,4,387,49,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.568,6436098,829020613,17,41,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.568,6436097,16169960,8,55,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.598,6436098,829020598,8,39,10,4,11,40,13,117,36,4,225,35,3,387,34,1,,,,,,,,,,,,,
2025-02-27 05:47:33.608,6436238,16292031,9,42,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.668,6436098,16292239,8,44,15,1,242,36,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.668,6436097,16292439,8,47,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.668,6436097,829020428,17,40,12,3,394,35,4,226,35,4,9,34,1,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.688,6436098,16292286,8,53,15,1,387,50,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.728,6436096,16169832,11,57,22,1,389,49,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.788,6436097,16169966,8,73,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.628,6436098,15872833,5,52,14,3,252,45,1,225,44,0,183,35,0,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.628,6436238,829019941,17,44,16,2,155,45,15,108,41,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.648,6436096,829020474,14,49,11,4,389,45,6,394,45,6,117,44,4,241,43,1,,,,,,,,,,,,,
2025-02-27 05:47:33.788,6436098,829020614,17,43,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.828,6436098,829020591,24,42,1,4,31,44,10,241,43,7,117,42,2,266,41,0,,,,,,,,,,,,,
2025-02-27 05:47:33.868,6436096,829020612,1,50,18,3,11,47,11,389,43,6,117,42,3,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.988,6436098,15798086,9,62,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.988,6436097,15797830,9,42,20,1,52,35,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.028,6436098,828960199,7,44,13,3,388,44,16,111,37,0,387,37,1,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.028,6436096,15942383,8,45,20,1,10,40,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.048,6436096,15942365,8,33,12,2,117,31,7,31,29,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.188,6436098,15940963,8,63,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.268,6436238,829019643,3,40,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.268,6436098,15887909,8,63,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.268,6436138,829020600,1,26,14,2,102,24,10,302,20,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.288,6436097,15798109,9,45,18,1,226,38,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.288,6436096,15797938,9,53,16,1,389,47,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.308,6436238,15886921,16,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.388,6436097,15942209,9,44,16,2,242,38,4,241,38,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.428,6436098,829020615,17,41,7,1,11,41,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.448,6436238,15887803,8,36,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.468,6436098,829020581,18,50,14,2,225,47,7,183,43,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.468,6436238,829020507,7,37,18,2,253,33,10,155,32,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.528,6436098,15942402,8,34,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.908,6436096,16169950,8,54,20,2,389,47,7,117,42,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:33.948,6436238,16169961,8,44,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.098,6436096,16292424,8,55,20,4,11,55,18,389,48,6,117,46,1,241,40,0,,,,,,,,,,,,,
2025-02-27 05:47:34.108,6436238,16292432,13,69,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.208,6436096,16222942,9,58,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.288,6436098,16169647,8,34,9,3,225,35,10,11,29,2,241,29,0,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.308,6436238,16292425,8,33,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.368,6436098,16169967,8,47,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.448,6436098,16102365,14,54,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.618,6436098,16290850,8,59,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.698,6436096,16292440,8,44,15,1,11,47,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.768,6436098,16169907,8,59,13,1,387,56,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.808,6436238,828963441,10,36,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.828,6436097,16292422,9,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.868,6436097,16169962,8,49,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.548,6436098,829020464,15,45,9,3,242,44,8,225,42,5,241,42,3,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.608,6436098,15941508,10,66,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.708,6436096,829019789,1,56,21,2,389,50,6,10,37,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.728,6436096,15074519,15,66,20,1,389,61,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.728,6436238,15942393,9,46,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.768,6436098,15884461,9,53,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.858,6436098,829020616,24,46,5,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.878,6436098,829020617,24,41,6,2,387,46,15,11,42,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.908,6436238,15798067,8,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.928,6436097,15798110,8,65,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.928,6436096,15794626,9,63,16,1,389,58,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.988,6436098,15942009,16,57,12,1,387,52,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.988,6436096,15887910,6,71,20,1,389,69,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.988,6436238,15887474,18,37,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.028,6436096,829020217,18,47,16,3,11,41,9,117,40,7,389,39,4,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.098,6436098,15798061,15,42,7,2,225,43,10,11,42,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.128,6436096,828959225,8,56,17,1,389,52,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.188,6436238,15887898,8,47,23,1,75,36,1,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.228,6436098,15798111,9,60,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.248,6436097,15887851,8,59,14,1,387,57,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.248,6436098,15798075,8,53,9,2,183,47,7,225,46,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.248,6436096,829020587,14,54,17,1,389,56,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.278,6436238,15941773,17,53,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.328,6436097,15941948,10,42,21,1,226,32,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.348,6436096,829020617,1,47,16,1,11,42,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.348,6436096,829020616,1,53,13,2,11,51,11,98,51,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:34.908,6436097,16169957,9,37,14,6,44,33,4,272,32,2,221,32,3,9,31,0,53,30,0,394,30,0,,,,,,,
2025-02-27 05:47:35.028,6436238,829020532,9,47,20,1,253,43,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.118,6436096,829020582,1,55,13,2,11,50,9,389,49,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.148,6436098,829020618,1,42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.148,6436238,16169954,8,67,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.178,6436097,829020575,21,63,13,1,389,61,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.248,6436098,16292336,23,43,12,1,387,42,20,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.248,6436097,828962127,23,39,15,1,272,35,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.258,6436098,16169951,11,45,10,1,387,45,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.348,6436238,16292434,8,33,18,1,155,32,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.378,6436098,16292397,8,67,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.378,6436098,16292426,8,45,10,2,225,46,6,11,45,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.418,6436096,16292435,8,42,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.448,6436098,16292370,8,72,17,1,387,67,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.468,6436098,15887911,8,49,10,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.508,6436098,15942403,11,58,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.598,6436096,15887903,8,52,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.598,6436096,15887899,8,47,15,3,389,44,8,11,40,4,117,39,0,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.598,6436098,15886005,14,60,11,2,387,56,13,11,54,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.598,6436098,15942401,12,54,14,1,338,48,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.668,6436098,15887902,9,51,16,1,387,49,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.668,6436098,15887886,8,50,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.848,6436098,829020504,24,72,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.868,6436097,829020290,16,48,19,1,338,41,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.548,6436096,16169968,8,40,12,2,117,38,8,11,33,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.598,6436238,829020472,5,42,17,1,155,42,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.628,6436096,829020618,11,49,11,2,11,49,10,117,47,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.638,6436096,16292441,8,51,23,1,389,46,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.048,6436238,15887904,13,46,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.048,6436138,829020070,10,26,9,4,102,26,11,151,25,8,138,24,6,302,23,4,,,,,,,,,,,,,
2025-02-27 05:47:36.158,6436238,15942387,8,56,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.158,6436096,15942031,8,40,18,2,389,36,10,388,33,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.208,6436098,15797832,8,36,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.228,6436098,15798107,8,64,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.228,6436098,15887891,9,60,15,1,388,57,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.258,6436096,15798104,9,55,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.308,6436098,15942404,8,30,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.328,6436098,15942362,8,70,17,1,387,68,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.348,6436096,15942377,8,38,11,3,11,35,7,389,34,4,117,34,10,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.408,6436096,15797478,8,59,20,2,389,54,11,117,53,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.468,6436097,15942353,8,66,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.558,6436098,15942334,10,38,17,3,387,35,10,11,34,8,117,32,5,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.558,6436096,15887892,8,78,21,1,389,73,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.898,6436238,16292384,8,41,25,2,155,32,4,108,29,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:35.938,6436097,16169965,9,35,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.158,6436238,16169947,8,58,29,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.158,6436097,16169952,8,42,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.348,6436096,16292209,8,46,16,3,389,42,8,11,41,5,117,39,1,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.398,6436098,16169969,8,67,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.508,6436098,16169637,8,60,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.508,6436098,16169936,10,53,19,1,387,49,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.618,6436097,16292442,8,55,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.638,6436238,829020578,14,51,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.658,6436097,829020049,9,36,14,2,272,31,6,9,28,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.778,6436097,16289530,9,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.838,6436096,16292436,8,56,22,1,389,48,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.858,6436096,16169964,8,65,16,1,389,63,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.568,6436096,15887905,8,48,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.588,6436097,15887912,8,41,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.588,6436098,15794397,12,63,20,2,225,54,2,183,52,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.608,6436098,15942329,9,56,19,1,225,49,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.608,6436137,15798112,11,40,15,2,323,36,10,363,33,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.858,6436098,15942316,10,53,20,1,388,45,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.868,6436097,15798105,9,35,16,2,336,29,3,44,28,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.988,6436097,829020559,14,32,17,1,226,29,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.988,6436097,15940648,11,57,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.028,6436098,15729487,12,47,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.048,6436096,829020453,1,55,16,1,389,55,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.108,6436098,15886403,15,55,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.148,6436238,15942405,9,45,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.168,6436097,829020619,17,46,15,1,226,43,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.208,6436098,15798102,8,42,18,2,387,39,10,11,34,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.268,6436097,15798109,9,45,22,1,9,38,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.318,6436097,15887858,11,55,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.328,6436238,15797458,9,40,19,1,108,37,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.388,6436238,15797715,17,43,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.388,6436098,15887906,8,48,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.488,6436098,15886738,9,30,10,1,387,25,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.548,6436238,15942399,8,62,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:36.978,6436097,16168453,8,52,21,1,387,45,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.158,6436098,16166663,10,69,14,1,387,64,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.158,6436098,16292427,9,49,12,2,11,47,12,117,41,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.368,6436097,829019646,16,40,16,1,226,36,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.368,6436098,829020511,14,33,5,2,225,31,12,11,27,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.388,6436098,16292437,8,49,9,2,387,49,13,388,44,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.448,6436097,16169943,8,60,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.448,6436097,16292433,9,51,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.458,6436098,16169896,8,52,18,1,225,45,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.598,6436097,16292200,11,53,18,1,394,43,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.818,6436098,16292443,8,37,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.858,6436096,16291412,8,51,17,1,389,51,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.568,6436098,829020620,15,37,2,4,11,38,6,350,37,2,117,35,0,242,35,0,,,,,,,,,,,,,
2025-02-27 05:47:37.568,6436238,15942346,9,33,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.588,6436096,15940019,8,42,20,1,10,34,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.588,6436096,829020608,8,55,11,2,11,54,9,117,48,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.688,6436238,15887907,8,35,10,2,155,19,0,108,17,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.738,6436238,15887894,8,39,15,2,108,35,6,155,32,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.808,6436097,15797959,9,52,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.808,6436097,15887774,8,65,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.828,6436098,15798103,8,43,16,3,11,40,12,387,40,8,117,40,7,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.828,6436098,15798108,8,29,8,2,441,25,2,98,22,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.828,6436096,15818787,10,74,20,1,389,70,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.928,6436098,15887860,8,54,15,3,387,52,11,388,51,10,338,47,3,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.928,6436098,15942400,5,67,15,1,388,62,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.968,6436097,15887221,8,52,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:37.968,6436098,15798113,9,51,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.088,6436238,15942125,10,62,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.108,6436238,829020440,23,65,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.148,6436238,15887689,8,50,16,1,155,42,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.168,6436096,15942286,8,49,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.268,6436098,15798114,8,34,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.268,6436238,15798096,8,53,23,1,108,38,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.288,6436238,15887896,8,41,22,1,253,37,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.408,6436096,15887861,8,55,16,2,11,56,19,389,48,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.448,6436096,15942407,11,67,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:47:38.448,6436097,15887908,8,60,20,1,389,46,0,,,,,,,,,,,,,,,,,,,,,,
